20100717T,0.047034520573136,0.047034520573136,0.047034520573136,0.047034520573136,0
20100718T,0.058444752106901,0.058444752106901,0.058444752106901,0.058444752106901,0
20100719T,0.073162899017394,0.073162899017394,0.073162899017394,0.073162899017394,0
20100720T,0.073467612390139,0.073467612390139,0.073467612390139,0.073467612390139,0
20100721T,0.071741761761614,0.071741761761614,0.071741761761614,0.071741761761614,0
20100722T,0.059049997191624,0.059049997191624,0.059049997191624,0.059049997191624,0
20100723T,0.065964291642322,0.065964291642322,0.065964291642322,0.065964291642322,0
20100724T,0.062194871707482,0.062194871707482,0.062194871707482,0.062194871707482,0
20100725T,0.060793822115918,0.060793822115918,0.060793822115918,0.060793822115918,0
20100726T,0.058179955854345,0.058179955854345,0.058179955854345,0.058179955854345,0
20100727T,0.058019215104515,0.058019215104515,0.058019215104515,0.058019215104515,0
20100728T,0.058134798558863,0.058134798558863,0.058134798558863,0.058134798558863,0
20100729T,0.05820084338407,0.05820084338407,0.05820084338407,0.05820084338407,0
20100730T,0.058681670993267,0.058681670993267,0.058681670993267,0.058681670993267,0
20100731T,0.058733172592634,0.058733172592634,0.058733172592634,0.058733172592634,0
20100801T,0.058860692266414,0.058860692266414,0.058860692266414,0.058860692266414,0
20100802T,0.058933823155405,0.058933823155405,0.058933823155405,0.058933823155405,0
20100803T,0.058827420167145,0.058827420167145,0.058827420167145,0.058827420167145,0
20100804T,0.058678111141299,0.058678111141299,0.058678111141299,0.058678111141299,0
20100805T,0.058565786642505,0.058565786642505,0.058565786642505,0.058565786642505,0
20100806T,0.058581796941506,0.058581796941506,0.058581796941506,0.058581796941506,0
20100807T,0.058529716988624,0.058529716988624,0.058529716988624,0.058529716988624,0
20100808T,0.058470390661226,0.058470390661226,0.058470390661226,0.058470390661226,0
20100809T,0.059107558582092,0.059107558582092,0.059107558582092,0.059107558582092,0
20100810T,0.061968742141049,0.061968742141049,0.061968742141049,0.061968742141049,0
20100811T,0.059794036551134,0.059794036551134,0.059794036551134,0.059794036551134,0
20100812T,0.059788133191376,0.059788133191376,0.059788133191376,0.059788133191376,0
20100813T,0.060011804995814,0.060011804995814,0.060011804995814,0.060011804995814,0
20100814T,0.06009320603896,0.06009320603896,0.06009320603896,0.06009320603896,0
20100815T,0.060176481676683,0.060176481676683,0.060176481676683,0.060176481676683,0
20100816T,0.060201882716803,0.060201882716803,0.060201882716803,0.060201882716803,0
20100817T,0.06032067448785,0.06032067448785,0.06032067448785,0.06032067448785,0
20100818T,0.060630755348816,0.060630755348816,0.060630755348816,0.060630755348816,0
20100819T,0.060705842069458,0.060705842069458,0.060705842069458,0.060705842069458,0
20100820T,0.060694346966436,0.060694346966436,0.060694346966436,0.060694346966436,0
20100821T,0.060676009332147,0.060676009332147,0.060676009332147,0.060676009332147,0
20100822T,0.060644116673835,0.060644116673835,0.060644116673835,0.060644116673835,0
20100823T,0.060686758852467,0.060686758852467,0.060686758852467,0.060686758852467,0
20100824T,0.060722621275464,0.060722621275464,0.060722621275464,0.060722621275464,0
20100825T,0.060746360898229,0.060746360898229,0.060746360898229,0.060746360898229,0
20100826T,0.060751829747013,0.060751829747013,0.060751829747013,0.060751829747013,0
